     266   -0.626713     0.782873    -1.209823 
     267   -1.197486     0.778469    -1.318275 
     268   -1.584745     1.651574    -0.645581 
     269   -0.991875     0.531143    -0.969095 
     270   -1.724254     0.750999    -1.101427 
     271   -0.808798     1.005091    -1.292904 
     272   -1.691611     1.240754    -0.644042 
     273   -1.302287     0.984138    -0.613379 
     274   -1.245189     1.475167    -0.268186 
     275   -1.548459     1.221844    -0.394345 
     276   -1.324326     0.888359    -0.664921 
     277   -1.711522     1.015348    -1.097406 
     278   -1.114687     0.916652    -1.020024 
     279   -0.706540     1.239051    -1.298999 
     280   -1.407109     1.384510    -1.309033 
     281   -1.545105     1.213988     2.297562 
     282   -1.337227     0.832167    -1.245961 
     283   -1.102096     1.094690    -1.385887 
     284   -1.279094     0.864456    -1.226434 
     285   -1.590035     0.824459    -0.881858 
     286   -1.023120     0.579121    -1.203247 
     287   -1.169329     0.845434    -1.151848 
     288   -1.115399     1.170786    -1.778084 
     289   -0.720788     0.995247    -1.236547 
     290   -1.345609     0.942836    -2.078296 
     291   -1.245543     1.147920    -0.985795 
     292   -1.222079     0.958240    -1.391730 
     293   -1.113397     1.157688    -1.289638 
     294   -0.680626     1.866643    -1.242059 
     295   -1.012563     1.594200    -1.315616 
     296   -0.731345     1.053195     1.906428 
     297   -0.390362     1.163719    -1.668290 
     298   -0.605141     0.274920    -1.292082 
     299   -0.515448     0.559697    -1.776302 
     300   -0.666630     0.495585    -0.869682 
     301   -0.203274     0.850787    -1.227606 
     302   -0.376646     0.868586    -1.514356 
     303   -0.348617     0.797895    -1.558969 
     304   -0.484926     0.295020    -1.511638 
     305   -0.456153     0.745997    -2.181826 
     306   -1.104146     1.269360    -1.615089 
     307   -0.366088     1.057420    -1.570538 
     308   -0.321321     0.355147    -1.294419 
     309   -0.386986     0.609769    -1.754937 
     310   -1.441939     1.072129    -1.028478 
     311   -0.404417     0.649783    -0.637869 
     312   -0.032759     0.582257    -1.343023 
     313   -0.641940     0.470415    -1.743389 
     314   -0.643760     0.212482    -1.340322 
     315   -0.351257     0.560038    -1.473427 
     316   -0.513505     0.242996    -0.651696 
     317   -0.014812     0.032107    -1.089728 
     318   -0.895922     0.608737    -0.853896 
     319   -0.430199     0.935732    -1.097602 
     320   -0.471563     0.623015    -1.193510 
     321   -0.669242     0.381793    -1.447196 
     322   -0.498964     0.906643    -1.349368 
     323   -0.803378     0.993276    -0.702966 
     324   -1.253549     0.706107    -1.324101 
     325   -1.242915     1.469247    -1.013139 
     326    0.155978    -2.201057    -3.873352 
     327   -0.006733     0.857187    -0.878427 
     328   -0.170590     1.392282    -1.484305 
     329   -0.935188     0.935347    -0.972149 
     330   -0.156308     0.616775    -1.588118 
     331   -0.372893     0.544926    -1.507906 
     332   -0.306966     0.952085    -1.493361 
     333   -1.204896     0.856103    -0.783953 
     334   -1.343077     1.212142    -0.735093 
     335   -1.243632     1.282348    -1.018040 
     336   -0.977229     1.269352    -1.213354 
     337   -1.406531     0.749474    -1.320626 
     338   -1.394198     0.635052    -1.358594 
     339   -1.580448     1.058507     2.347855 
     340   -1.227107     1.042563    -1.006179 
     341   -1.985274     1.108753    -1.073964 
     342   -1.342627     0.659523    -1.516098 
     343   -1.249300     0.676614     1.884981 
     344   -1.076700     0.649402    -0.807675 
     345   -1.311991     1.481418     2.091071 
     346   -1.148532     1.359142    -1.100262 
     347   -1.094646     1.833185    -0.879686 
     348   -1.172202     0.643812     2.549380 
     349   -1.028153     1.752755    -0.806079 
     350   -0.656796     2.197313    -1.428820 
     351   -0.416446     2.097391    -1.150859 
     352    0.221269    -0.945849    -3.126376 
     353   -0.256243     1.931267    -1.428014 
     354    0.005461     1.998353    -1.211757 
     355   -0.362533    -1.905089    -2.447991 
     356   -0.592464     1.439233    -1.021563 
     357   -0.758369     0.981525    -0.693532 
     358   -0.670901     0.872072    -0.799575 
     359   -0.822107     0.969818    -0.990408 
     360   -0.300660    -2.507837    -2.833858 
     361   -0.967687     1.249099    -0.649929 
     362   -0.964535     0.817799    -0.854511 
     363   -0.852951     1.059729    -1.354723 
     364   -0.729604     1.508915    -1.194077 
     365   -0.936522     1.142082    -0.966122 
     366   -0.819132     1.156827    -0.638839 
     367   -0.721941     0.916877    -1.317665 
     368   -1.546588     0.539948    -1.037790 
     369   -1.409757     0.940255    -0.683253 
     370   -0.893616     0.604961    -1.002468 
     371   -1.644811     0.619690    -0.467537 
     372   -0.817968     0.712983    -0.922149 
     373   -1.248351     1.407858     1.951795 
     374   -0.985237     1.465912    -0.379934 
     375   -1.646971     1.327650    -0.969886 
     376   -1.459443     0.933264     2.564336 
     377   -1.276770    -2.641780    -2.559502 
     378   -0.860197    -0.087525    -1.064370 
     379    0.220661    -3.248491    -2.273457 
     380   -1.113628    -0.182717    -0.625083 
     381   -1.327615    -0.296888    -0.754099 
     382   -0.833902     0.260800    -0.913951 
     383   -0.545616     0.660363     2.322886 
     384   -0.814129     0.201885    -0.607498 
     385   -0.371016     0.463728    -1.331520 
     386   -1.091959    -0.141430    -0.675893 
     387   -0.708011     0.145277    -0.411088 
     388   -1.063958     0.088178    -0.292208 
     389   -1.007484     0.129991    -0.275154 
     390    0.078773     1.239583    -2.068949 
     391   -0.868740    -0.255502    -1.363826 
     392   -1.189477    -0.124774    -0.210195 
     393   -1.141705    -0.274393    -0.671372 
     394   -0.827006    -0.136931    -0.547146 
     395   -1.508784    -0.277106    -0.177864 
     396   -1.064386    -0.406504    -0.072269 
     397   -1.470431    -0.104678    -0.680289 
     398   -1.413319    -0.112631    -0.179019 
     399   -1.398337    -0.333049    -0.273530 
     400   -1.240875     0.282287     2.375201 
     401   -1.684718     0.160599    -1.302151 
     402   -1.631176     0.073548    -0.576166 
     403   -1.158864     0.301244    -0.709392 
     404   -0.034117    -0.172337    -1.365673 
     405   -0.074824    -0.022992    -1.423338 
     406   -0.150512     1.038111    -0.592023 
     407    0.146093    -2.606866    -3.141158 
     408    0.281012    -2.478329    -2.869345 
     409   -0.333204     0.868997    -1.426235 
     410    0.576373    -2.090182     0.091938 
     411   -0.284957     0.283896    -0.638220 
     412   -1.061835     1.432176    -0.727311 
     413   -0.280574     0.470561    -0.822122 
     414   -0.837816     0.342818    -0.622179 
     415   -1.113182     1.205935    -0.456251 
     416   -0.221270     0.394034    -0.937196 
     417   -0.559905     0.413939    -1.129813 
     418   -0.947480     0.438343    -1.485589 
     419   -0.527299     0.018204    -1.652610 
     420   -0.565568     0.288397    -1.196928 
     421   -0.260928     0.079708    -0.862047 
     422    0.174163     0.650688    -1.391728 
     423   -1.000745     0.837297    -0.807300 
     424   -0.958451     0.796436     2.037106 
     425   -1.095226     0.644411    -0.997051 
     426   -1.015043     0.975576    -1.132664 
     427   -1.365970     0.589865    -0.896024 
     428   -1.009534     1.024901    -1.205000 
     429   -0.864690     1.019024     2.088044 
     430   -0.482389     1.142591    -1.410384 
     431   -1.111424     0.446643    -0.166264 
     432   -1.322107     0.706763    -0.554598 
     433   -1.547109     0.727482    -0.861162 
     434   -1.298447     0.997405    -0.860954 
     435   -0.951899     0.486575    -0.974269 
     436   -0.993006     1.112759    -1.047158 
     437   -1.366374     0.593609    -0.765975 
     438   -1.295715     1.029936    -1.430844 
     439   -0.710871     0.775998    -1.369163 
     440   -1.270353     0.701777    -0.880936 
     441   -1.823246     0.194141    -0.686334 
     442   -1.327319     0.509482    -0.688255 
     443   -0.930493     0.938586    -0.783832 
     444   -1.457250     0.574988    -0.113407 
     445   -1.584370     0.303128    -0.529895 
     446   -1.854678     0.640603    -0.118292 
     447   -0.944961     0.652752    -1.011708 
     448   -1.702513     0.128964    -0.186442 
     449   -1.090460     0.508777    -0.712255 
     450   -1.156820     0.545643    -1.247482 
     451   -1.206207     0.512996    -0.745174 
     452   -1.412949     0.238196     2.759705 
     453   -1.496628     0.925829    -1.060433 
     454   -1.722140    -0.309532    -0.764556 
     455   -1.738859    -0.026186    -0.355385 
     456   -1.433485     0.073378    -0.039761 
     457   -1.435242     0.230117    -0.075195 
     458   -1.865207    -0.072891    -0.585054 
     459   -0.388960     2.205267    -1.485396 
     460   -0.413428     2.084344    -1.763440 
     461   -1.614635     0.107352    -0.427594 
     462   -1.766026     0.215250    -0.971489 
     463   -1.536958    -0.223683    -0.287299 
     464   -1.041880     0.387873    -1.146262 
     465   -1.565566     0.465494    -1.040761 
     466   -0.884827     0.786832    -0.789212 
     467   -1.427845     0.605869    -0.597659 
     468   -0.482030     0.888627    -1.097472 
     469   -1.432360     0.938492    -0.375330 
     470   -1.061463     1.200222    -1.106394 
     471   -1.315215     1.090370    -0.458053 
     472   -0.954833     1.187565    -0.694315 
     473   -1.220282     0.891158    -0.412680 
     474   -0.985050     1.034194    -0.899809 
     475   -0.985640     1.398308    -1.329719 
     476   -1.408367     0.671262    -0.446444 
     477   -1.149442     0.877527    -1.245409 
     478   -0.890050     1.020346    -0.973123 
     479   -0.851842     1.037396    -1.158500 
     480   -1.461895     1.023954    -1.323544 
     481   -1.015093     1.192869    -1.210497 
     482   -0.788245     1.309205    -0.995698 
     483   -0.859343     0.984008    -1.690694 
     484   -0.481592     0.984563    -1.402524 
     485   -0.754741     0.968511    -1.081433 
     486   -0.880313     1.119313    -1.608233 
     487    0.429975    -1.612584    -2.831797 
     488   -0.962531     0.741303    -1.527160 
     489   -1.090379     1.016197    -1.775718 
     490   -1.297370     0.993221    -1.458386 
     491   -1.098645     0.364678    -1.310135 
     492   -0.869977     0.174959    -1.938340 
     493   -1.315970     0.263242    -1.642285 
     494   -1.126736     0.495410    -1.056667 
     495   -1.135318     0.864977    -0.503003 
     496   -0.972282     0.830867    -0.873456 
     497   -1.299472     0.707347    -1.118159 
     498   -0.839924     0.702774    -1.504539 
     499   -0.797662     1.088416    -1.431999 
     500   -1.143311     1.089766    -0.760095 
     501   -0.587634     1.064536    -1.218002 
     502   -1.210295     1.013665    -0.780609 
     503   -1.163836     0.876556    -0.763632 
     504   -1.389079     0.799842    -1.444066 
     505   -1.145315     0.753044    -1.499306 
     506   -1.033233     0.870864    -1.402996 
     507   -0.929087     0.882830    -1.624429 
     508   -0.503745     0.850838    -1.530772 
     509   -0.777963     1.037724    -0.657347 
     510   -0.535922     0.913589    -1.573831 
     511   -0.754332     1.260817    -1.380584 
     512   -0.571926     0.256571    -1.399058 
     513   -0.482815     0.509715    -1.251763 
     514   -0.547953     0.768687    -1.373776 
     515   -0.897664     0.113685    -1.740992 
     516   -0.070132     0.319468    -1.118819 
     517   -0.112960     0.647559    -0.977281 
     518   -0.341623     0.233401    -0.672668 
     519   -0.536353     1.539657    -1.150732 
     520   -0.069610     0.807845    -0.923421 
     521   -0.681937     1.072299    -0.765510 
     522   -0.906907     0.951997    -0.791709 
     523   -1.263850     0.979189    -1.004163 
     524   -0.665945     1.636815    -0.788802 
     525   -0.715952     0.938911    -1.358329 
     526   -1.348929     0.649679    -0.713466 
     527   -1.019018     0.917007    -1.290907 
     528   -1.453336     0.456662    -1.091387 
     529   -0.813786     0.808135     1.659151 
     530   -0.642923     0.936475    -1.320568 
     531   -1.172296     0.880037    -1.435440 
     532   -1.157872     0.264967    -1.117043 
     533   -1.114192     0.326173    -1.737468 
     534   -1.283667     0.402500    -1.311631 
     535   -1.091214     0.916269    -1.605850 
     536   -0.954276     0.710210    -1.626059 
     537   -0.975104     1.073672    -1.566399 
     538   -0.914033     1.023126    -1.418564 
     539   -0.632360     1.498029    -1.208896 
     540   -0.747835     0.665673    -1.596386 
     541   -0.923859     0.823077    -1.431009 
     542   -1.105188     0.992531    -1.455703 
     543   -0.721890     0.482904    -1.111098 
     544   -1.060764     0.377569    -1.311964 
     545   -1.066432     0.561366    -1.315111 
     546   -0.891073     0.868446    -1.601211 
     547   -0.736102     1.403867    -1.311697 
     548   -1.078598     0.628282    -1.648151 
     549   -1.002798     0.288867    -1.645462 
     550   -1.357875     0.360815    -1.390732 
     551   -1.264290     0.325258    -1.228046 
     552   -1.251771     0.339821    -1.062338 
     553   -1.455133     0.164692    -1.335689 
     554   -1.097189     0.516051    -1.328654 
     555   -1.236752     0.789001    -1.623435 
     556   -0.998131     0.923367    -1.792178 
     557   -0.730598     0.760669    -1.136242 
     558   -0.986348     0.636846    -1.658290 
     559   -1.064432     0.669967    -1.375020 
     560   -0.426238     0.893070    -1.419958 
     561   -0.934757     1.301318    -1.296604 
     562   -0.814188     0.408778    -1.925955 
     563   -1.177842     0.105634    -1.487379 
     564   -0.956048     0.905491    -1.732554 
     565   -1.527992     0.783155    -1.806274 
     566   -0.896373     0.866939    -1.083178 
     567   -1.421991     0.462177    -0.597683 
     568   -1.650924     0.707041    -0.611836 
     569   -1.300238     0.936974    -0.745077 
     570   -1.754424     1.014658    -0.789416 
     571   -1.245070     0.564360    -0.060782 
     572   -1.953707     0.671354    -0.101237 
     573   -1.372619     1.017260    -0.855600 
     574   -1.532006     0.596877    -0.893477 
     575   -1.432465     0.156839    -0.762771 
     576   -0.882992    -2.660796    -2.596703 
     577   -1.116210     0.732898    -0.735953 
     578   -1.309846     0.357200    -0.251119 
     579   -1.698200     0.614634    -0.627313 
     580   -1.426804    -0.128178    -0.128129 
     581   -1.070794     0.620889    -0.276396 
     582   -0.765889     1.311043     0.042810 
     583   -0.825797     1.477733    -0.022913 
     584   -0.376175     1.752494    -0.019820 
     585    0.074618     2.019266    -0.310082 
     586   -0.645218     2.299283     0.061967 
     587   -0.434946     2.534304    -0.375657 
     588   -0.522435     2.323203     0.000348 
     589   -0.772048     2.310204    -0.117476 
     590   -0.036181     2.615959    -0.120121 
     591   -0.366425     2.560136    -0.158841 
     592   -0.915747     2.153268    -0.106010 
     593   -0.170146     1.934500    -0.405566 
     594   -0.443650     3.198367     0.398500 
     595    0.679995     2.731505     0.167817 
     596    0.811214     0.339204     1.193815 
     597    0.186294     2.913868    -0.382976 
     598    0.889400     2.798092    -0.819847 
     599    0.668635     2.654073    -0.504255 
     600    0.638715     3.235526    -0.139480 
     601    0.526768     2.288696     0.414251 
     602    1.001883     2.528866    -0.816163 
     603    0.460698     2.920991    -0.317542 
     604    0.427281     3.144485    -0.051138 
     605    0.760463     2.471836     0.285191 
     606   -0.328161     1.655025     0.553104 
     607    0.024088     1.252148     0.903800 
     608    0.139947     1.561829     0.480291 
     609   -0.047623     1.744145     0.036555 
     610   -0.411604     1.822706    -0.362236 
     611    0.244923     2.211769     0.684137 
     612   -0.920166     3.175316     0.903522 
     613   -0.660167     2.809864     0.095067 
     614   -0.614934     2.723546     0.346023 
     615   -0.949388     2.661997     0.884577 
     616   -1.040038     2.248904     1.376911 
     617   -1.003568     2.253156     1.043265 
     618   -1.308801     2.001096     0.748725 
     619   -0.788335     2.042893     0.385710 
     620   -0.702883     1.800423     0.514060 
     621   -1.090423     1.887375     0.582951 
     622   -0.462770     1.931225     0.769449 
     623   -1.070689     1.762387     0.229388 
     624   -0.724973     1.778308    -0.147446 
     625   -0.338917     1.837795     0.033945 
     626   -0.169862     1.853066    -0.335795 
     627   -0.320733     1.928951     0.248882 
     628   -0.830665     2.095255    -0.055879 
     629   -1.210111     2.129371     0.790540 
     630   -0.150858    -1.066643    -1.046646 
     631   -1.199265     1.638843     0.990263 
     632   -1.071985     2.198636     1.400876 
     633   -1.013806     2.229560     1.253352 
     634   -1.346116     0.266563    -0.016837 
     635   -1.381861     2.161266     0.840982 
     636   -1.139491     2.053681     0.837341 
     637   -1.362331     1.935634     0.623479 
     638   -1.451716     1.702570     0.662417 
     639   -1.055632     1.968003     0.983561 
     640   -1.078230     1.859197     0.368602 
     641   -0.822047     1.968779     1.597119 
     642   -1.470496     2.466252     1.379490 
     643   -1.366283     2.170479     1.545546 
     644   -0.840228     2.248969     0.987687 
     645   -0.544229     2.541755     0.628283 
     646   -1.613709     1.766985     0.263803 
     647   -1.352440     1.753672     0.932060 
     648   -1.628266     1.178742     0.656382 
     649   -1.637819     1.288840     0.599067 
     650   -0.766959     1.829162    -0.194580 
     651   -0.649035     1.972706     0.423576 
     652   -0.799616     1.806619     0.158517 
     653   -0.734894     1.824882     0.110065 
     654   -0.984485     1.799497     0.736064 
     655   -0.319439     1.542830     0.049835 
     656   -0.885904     1.470425    -0.110011 
     657   -0.814287     1.551609     0.153735 
     658   -0.841504     1.862628     0.182384 
     659   -0.826714     1.630069     0.100497 
     660   -0.951018     1.795965     0.302898 
     661   -1.002111     1.619147     0.436244 
     662   -0.750949     1.931416     0.290086 
     663   -0.613598     2.062559     0.315383 
     664   -0.978636     1.741723    -0.145352 
     665   -0.626266    -1.514913    -0.935248 
     666   -0.816610     1.740813     1.007927 
     667   -0.844615     1.742684     0.256601 
     668   -0.672100     1.901994    -0.020170 
     669    0.191997    -1.605218    -1.690941 
     670   -0.427038     1.890017     0.402836 
